Timestamp,Date,Wormhole,Meson,Orbiter Finance,Stargate,deBridge,Squid (Powered by Axelar),Eywa,Synapse,Hyperlane,Symbiosis,Celer cBridge,rhino.fi,Layerswap,Allbridge Core,RetroBridge,Owlto,Nitro (by Router Protocol),yBridge by xSync Network,Satellite (Powered by Axelar),WanBridge,zkBridge,MeMeBridge,Allbridge Classic,CometBridge,MiniBridge,Fuse Bridge,Crowdswap,Connext,Helixbox,Bunnyfi,pNetwork,Interport Finance,Total
1695254400,2023-09-21,,1787623.836241114,,7869741.724590144,,,,393029.3718445244,,129124.34922001217,184727.14768206814,19366.64749155482,,,,,,,100103.96094517855,,,,176.60400161918028,,,,,,,,,,10483893.642016215
1695340800,2023-09-22,,340311.0941851997,,6040631.727353274,,,,337055.40369229147,,204410.70528046833,27213.097657019567,31953.95424817404,,,,,,,14046.626333586903,,,,,,,,,,,,,,6995622.608750013
1695427200,2023-09-23,,2256870.6294157123,,4359090.768509505,,,74.95262588609546,234139.3110705008,,108178.32582172712,2402.2209586337176,13268.453235546614,,,,,,,29723.732628897276,,,,446.3199921452902,,,,,,,,,,7004194.714258555
1695513600,2023-09-24,,2195500.4112572693,,4914200.787542028,,,,94998.97929030418,,126772.05019016255,4269.111708259414,14095.876381322796,,,,,,,11961.75052650081,,,,174.7997909822339,,,,,,,,,,7361973.766686829
1695600000,2023-09-25,,2073613.4318106188,,5776766.954513364,,,51.310164095454006,147554.55460100825,,90375.35997398423,3241.252695986526,8808.425193893223,,,,,,,87310.83570933115,,,,1428.5274022369165,,,,,,,,,,8189150.652064518
1695686400,2023-09-26,,1808188.3373901476,,4713003.197514798,,,336.6380780832958,238141.6136981542,,101413.01899890968,11075.850793719675,12389.043287175446,,,,,,,3390.7587570748615,,,,1570.6122914355476,,,,,,,,,,6889509.070809498
1695772800,2023-09-27,,1979315.0488278638,,5078327.810087776,,,9.186151289274152,203297.22160102119,,69264.5075363378,19805.669397456135,14122.537726019165,,,,,,,201469.84310542847,,,,675.0242858550008,,,,,,,,,,7566286.848719048
1695859200,2023-09-28,,1944017.775782274,,5741620.547611231,,,75.19710229159863,257769.15738722883,,85320.8808129536,37001.40312420702,9765.046332757414,,,,,,,99090.81580747275,,,,311.81469390866965,,,,,,,,,,8174972.638654323
1695945600,2023-09-29,,1906914.2105394793,,5279355.246971551,,,61.79936064612606,468378.36596625054,,137590.18516367048,3535.0619128934145,4912.193542212006,,,,,,,10008.584090108656,,,,525.465489847868,,,,,,,,,,7811281.113036659
1696032000,2023-09-30,,2292930.337894239,,5064868.514601777,,,23.05155701063962,140469.31963119676,,57600.86241627511,6419.642868406194,4826.590102587901,,,,,,,6839.42227624841,,,,2592.7358871282995,,,,,,,,,,7576570.477234869
1696118400,2023-10-01,,2336466.205438343,,4598956.732735345,,,35.85214783209972,365739.432234874,,47333.679042922966,24416.484653401538,17558.93761559525,,,,,,,12173.12434760273,,,,3531.8468647875216,,,,,,,,,,7406212.295080705
1696204800,2023-10-02,,2252584.7186109675,,4220488.379044754,,,325.9628241637884,388470.6873558668,,145616.2766228881,19327.228762223785,21687.243817721697,,,,,,,75231.72617170465,,,,1898.9408465395386,,,,,,,,,,7125631.164056829
1696291200,2023-10-03,,1913635.0450620912,,4740491.865153229,,,10.812709010536825,230902.9216062268,,56014.354264513924,6267.363180761058,18437.44127392736,,,,,,,2262.8906474228534,,,,39.77230415718878,,,,,,,,,,6968062.466201339
1696377600,2023-10-04,,988693.0775773715,,4267671.873668464,,,111.75266544034065,369628.7491595596,,120104.10496171229,16744.475693649278,12527.78371748544,,,,,,,91579.79031703026,,,,2150.733553764864,,,,,,,,,,5869212.341314477
1696464000,2023-10-05,,2359448.713680894,,7867339.651684385,,,50.37724038452955,538758.7481036308,,80118.9753467401,13394.461080008059,21916.301370552523,,,,,,,39815.87029652858,,,,3789.1514995118223,,,,,,,,,,10924632.250302633
1696550400,2023-10-06,,1337000.304891387,,4678497.997077255,,,15.02121136626652,179516.46783477842,,78599.22531404164,7566.86503241342,6745.373165595892,,,,,,,44399.96941735057,,,,364.12424002092706,,,,,,,,,,6332705.348184208
1696636800,2023-10-07,,2309705.9848119915,,4845525.750379698,,,,134678.72220129403,,31870.123105784212,22240.273118208283,30888.21239643885,,,,,,,27301.488243464402,,,,424.4723056137268,,,,,,,,,,7402635.026562493
1696723200,2023-10-08,,2326699.0716870176,,6034767.116123153,,,117.8175708468064,208638.23494515932,,40695.096736930995,50307.312867484245,4059.470033404838,,,,,,,54745.91446750592,,,,4942.162031186402,,,,,,,,,,8724972.196462689
1696809600,2023-10-09,,2223987.229182887,,4242690.081490332,,,199.51174990074486,528571.045102389,,66451.70000060616,173871.7869103832,30424.59338241296,,,,,,,96913.21394443217,,,,6077.159977039793,,,,,,,,,,7369186.321740383
1696896000,2023-10-10,,2268244.0525373314,,3291650.084203421,,,,711153.9298930805,,115584.10722085972,151594.59102950167,17093.539921309864,,,,,,,562147.5347302696,,,,2416.814378791033,,,,,,,,,,7119884.653914564
1696982400,2023-10-11,,1494199.644252215,,4549121.799763406,,,,286810.45428917196,,104319.78229497423,168539.57405749703,10347.944608646614,,,,,,,223689.16256530362,,,,144.29466440291682,,,,,,,,,,6837172.656495617
1697068800,2023-10-12,,2117424.4176325668,,4668507.709416335,,,74.41363697706689,489723.2914780484,,65728.67460718934,84073.38775546777,65653.14426714009,,,,,,,108391.12223638024,,,,151.63756253591185,,,,,,,,,,7599727.79859264
1697155200,2023-10-13,,2144969.9086620803,,3386984.9326862493,,,212.48433829087222,112329.69748399523,,59494.29929672778,95148.69283278662,56374.60644288594,,,,,,,41376.71301565994,,,,59.9543215375,,,,,,,,,,5896951.289080213
1697241600,2023-10-14,,2184960.0921618845,,3161602.5486354595,,,24.99517242303958,140224.91317085465,,29780.086345824257,85606.0866902715,7315.34417094363,,,,,,,9861.752336569894,,,,3104.3879557354285,,,,,,,,,,5622480.206639967
1697328000,2023-10-15,,1622293.6669924734,,2558429.3394519775,,,100.98720560506813,242242.51870277195,,37901.54327519706,40940.918075744936,15482.47665539016,,,,,,,144663.06622805874,,,,1746.229675837401,,,,,,,,,,4663800.746263057
1697414400,2023-10-16,,1026728.5487977932,,6703772.841905247,,,24.983566314467513,258975.64900835694,,21038.6389617095,67545.43754152981,116422.92841483149,,,,,,,76013.54350378703,,,,8.017735765509288,,,,,,,,,,8270530.589435336
1697500800,2023-10-17,,2248929.75706782,,6005576.0162592735,,,9.998000067363801,330585.2516027142,,72279.34887428922,88657.95108433813,60777.78977947896,,,,,,,233999.86071607692,,,,1559.508600870994,,,,,,,,,,9042375.481984928
1697587200,2023-10-18,,2134367.043409693,,3220447.8804908413,,,733.2030653794715,287441.4702363133,,33494.01054794788,188047.72992311255,38332.21098248722,,,,,,,,,,,127.39339370635403,,,,,,,,,,5902990.942049482
1697673600,2023-10-19,,2066156.1605444984,,2880876.514692666,,,,264539.62850810424,,34675.68035179887,261269.49828715075,107083.06784144607,,,,,,,,,,,12000.288443242778,,,,,,,,,,5626600.838668906
1697760000,2023-10-20,,2300788.597413283,,4370209.817579127,,,9.795121477714105,185315.74545943076,,25373.947673286006,177570.63997710956,195746.66872662987,,,,,,,,,,,862.0877450006576,,,,,,,,,,7255877.299695345
1697846400,2023-10-21,,1630462.6706887302,,2711521.3330226573,,,201.81738478252998,120978.80731914664,,31392.085387197578,81420.80771021835,66255.6002568866,,,,,,,,,,,121.70758187601145,,,,,,,,,,4642354.829351494
1697932800,2023-10-22,,1595352.2033718904,,2659973.319837722,,,,288975.33186508704,,21639.739996640856,114677.99252203666,69139.816923298,,,,,,,,,,,2829.0593723627208,,,,,,,,,,4752587.463889038
1698019200,2023-10-23,,1676688.4971729715,,3881748.600406099,,,,223697.85167834966,,68856.20144890375,144386.3567372382,239246.99047000086,,,,,,,,,,,5640.40711843003,,,,,,,,,,6240264.905031993
1698105600,2023-10-24,,927568.690979918,,5263919.010688016,,,192.2874318378724,388223.136364441,,109440.80739458476,203651.06385220343,120988.24288835577,,,,,,,,,,,1755.0769591796834,,,,,,,,,,7015738.316558537
1698192000,2023-10-25,,1738848.823283163,,3789346.8920569327,,,52.59746699996833,344826.44009380986,,70736.1371950086,106667.05681622759,23200.846046466857,,,,,,,,,,,332.61160175434674,,,,,,,,,,6074011.404560363
1698278400,2023-10-26,,2102065.1711395714,,4525958.533238944,,,286.4301340090186,515854.56465564365,,163679.7293404151,373936.91763391375,45045.06157096141,,,,,,,,,,,3064.7634418499756,,,,,,,,,,7729891.171155308
1698364800,2023-10-27,,2322835.8587397193,,4859884.235759263,,,130.28471942321795,565680.065901011,,88711.74795492027,89496.54514846027,23199.958362735153,,,,,,,,,,,1376.4221600659146,,,,,,,,,,7951315.118745598
1698451200,2023-10-28,,2071470.9309446404,,3525713.4117453713,,,9.786009875759767,139899.07761920738,,53745.46421602524,770874.8238057557,14048.06448529439,,,,,,,,,,,105.4932271564075,,,,,,,,,,6575867.052053328
1698537600,2023-10-29,,1989449.8270365456,,3049700.6342446133,,,,105228.90525562558,,22986.268192984568,118266.13724424309,42003.7433209874,,,,,,,,,,,5482.711953382992,,,,,,,,,,5333118.227248383
1698624000,2023-10-30,,2194525.7057399843,,3061789.5596329677,,,,543634.8760913147,,45050.7987782892,138954.01170294944,12960.561376737603,,,,,,,,,,,3396.362497277786,,,,,,,,,,6000311.87581952
1698710400,2023-10-31,,1972262.3123123613,,3388890.3762445636,,,18.2972739597188,493586.6315099787,,65248.0825713792,81981.13691694461,64807.51326132707,,,,,,,,,,,1781.8476380212437,,,,,,,,,,6068576.197728535
1698796800,2023-11-01,,1723037.932958608,,3933589.373572454,,,127.11362869436587,232527.88010610625,,25600.826754009948,125266.51292665124,67798.43318969102,,,,,,,,,,,559.3213324911673,,,,,,,,1036.6362744734001,,6109544.030743181
1698883200,2023-11-02,,1285995.086121163,,3980792.469134407,,,112.68663543315674,327947.1525757395,,47751.237010153054,65108.544424433916,119963.29636781025,,,,,,,,,,,775.9041889183387,,,,,,,,561.34,,5829007.716458058
1698969600,2023-11-03,,593950.1345343122,,3059665.8661784865,,,260.6946207587387,586355.5603806304,,26078.271931477677,39525.00025611768,90041.4741230294,,,,,,,,,,,1553.280048351284,,,,,,,,,,4397430.282073164
1699056000,2023-11-04,,386101.48722736695,,4014748.87579758,,,,128202.65635917548,,65986.11892805388,37117.62117666405,29211.497838030646,,,,,,,,,,,2082.99722119771,,,,,,,,,,4663451.254548068
1699142400,2023-11-05,,528929.6867968449,,5193110.393453653,,,,252401.0039771243,,46068.315276288486,101077.43802216378,67196.97741705786,,,,,,,,,,,4042.8522417211143,,,,,,,,,,6192826.667184854
1699228800,2023-11-06,,1064360.8981318288,,3958895.6208326686,,,101.4044855132506,211788.6673125007,,56322.48736862888,193772.13235113648,17552.44952790407,,,,,,,,,,,3332.762455409223,,,,,,,,672.2858522727273,,5506798.708317865
1699315200,2023-11-07,,715957.27428681,,4530454.369574143,,,,262167.6592083681,,48689.13198177832,89062.91052955574,36210.914587852116,,,,,,,,,,,911.909831336324,,,,,,,,,,5683454.169999844
1699401600,2023-11-08,,1170015.2793109906,,2825844.449345328,,,241.7625975701598,245965.13725036546,,128324.87525244859,623869.9611127225,36894.332075148,,,,,,,,,,,579.9528069082485,,,,,,,,2237.2066373375806,,5033972.95638882
1699488000,2023-11-09,,318973.6742049459,,3318926.5598220117,,,327.7975014496332,575144.8854201194,,145736.87064076075,419388.9433715054,161449.93115255798,,,,,,,,,,,5668.892141006643,,,,,,,,1693.2555340013414,,4947310.809788359
1699574400,2023-11-10,,892276.1042803426,,4536705.619580992,,,389.6494305824698,623176.3346068091,,125999.52197256652,154993.48178454622,61570.710628540495,,,,,,,,,,,1693.7421650386102,,,,,,,,,,6396805.164449416
1699660800,2023-11-11,,1478991.4678969793,,2800836.5269840546,,,19.572788916439062,486714.10967485816,,107622.05860542494,110152.42626697916,33315.957694839766,,,,,,,,,,,2316.29273981777,,,,,,,,618.932,,5020587.34465187
1699747200,2023-11-12,,766002.301930215,,3449124.620658402,,,17.82593591216725,222231.6834372829,,32048.329036031282,313604.51723021857,27866.871448431615,,,,,,,,,,,5827.008925104456,,,,,,,,7517.951514125569,,4824241.110115723
1699833600,2023-11-13,,867509.8898293239,,3367912.3587325998,,,611.8273109151619,674632.7003881894,,83492.49494906215,103912.35859204337,36318.33021697897,,,,,,,,,,,1011.9597608503414,,,,,,,,4298.8084380631635,,5139700.728218026
1699920000,2023-11-14,,813933.255527932,,3058840.1489345515,,,362.5527553862185,222110.470909953,,81625.34719787058,261462.85608843243,102119.9153586,,,,,,,,,,,394.31136462899093,,,,,,,,767.9918882575757,,4541616.850025613
1700006400,2023-11-15,,1416538.0259406539,,5504201.335473478,,,2557.451396526573,273818.32899461454,,42759.097931484255,97339.72200080691,65156.9997298781,,,,,,,,,,,3148.0652098524642,,,,,,,,5790.27954376654,,7411309.306221061
1700092800,2023-11-16,,1425067.0833150933,,3366023.6288183015,,,538.4081028499841,364653.7246980437,,36277.3887841683,81837.0443190521,129254.91587924166,,,,,,,,,,,1492.4379624722744,,,,,,,,1988.8070777889711,,5407133.438957012
1700179200,2023-11-17,,573297.6007910843,,3434836.743872937,,,472.1308038407215,426315.8561141446,,20630.216896439128,186403.38495665794,101089.6288213024,,,,,,,,,,,2560.1517370151946,,,,,,,,2072.7943458987256,,4747678.508339319
1700265600,2023-11-18,,755045.0314046125,,3161701.826331245,,,174.21688232691145,186942.0100132202,,181428.22611781134,80519.96982435923,62390.7267424008,,,,,,,,,,,2339.6517967726813,,,,,,,,,,4430541.659112749
1700352000,2023-11-19,,586625.1463868159,,2260016.9559317906,,,3691.9985524735575,274131.3347466077,,26057.884456577536,93200.53899687305,99861.49043318015,,,,,,,,,,,1837.224807751602,,,,,,,,748.1323838383838,,3346170.7066959087
1700438400,2023-11-20,,681501.7472558601,,5147130.908773721,,,16322.421602966653,457724.86050359276,,24994.038841412228,275081.2570132859,86918.5152112206,,,,,,,,,,,1550.149700156196,,,,,,,,,,6691223.898902215
1700524800,2023-11-21,,720783.0441095044,,4743936.5535715185,,,11470.175869543755,691410.4208488008,,224514.01404349756,223292.91748038458,197343.8270952665,,,,,,,,,,,4868.5358317391865,,,,,,,,844.9046306818182,,6818464.393480938
1700611200,2023-11-22,,730901.9359769418,,7423331.360320412,,,9842.705611132013,346556.17386728106,,58357.36648922268,324253.6543899992,239011.70460825713,,,,,,,,,,,14758.40213570359,,,,,,,,,,9147013.30339895
1700697600,2023-11-23,,289757.0919703823,,2827184.63745445,,,10481.028422129819,572952.5481895369,,67699.1299511416,196114.9766352196,36045.18599989907,,,,,,,,,,,7746.6136007364985,,,,,,,,,,4007981.2122234963
1700784000,2023-11-24,,1217147.26570718,,3653071.741989809,18320.46614888455,,13575.478607731626,774555.2984984478,,48090.988242058906,161433.9523594655,88462.14783295509,,,,,,,,,,,15709.5875901242,,,,,,,,1705.3581111112794,,5992072.28508777
1700870400,2023-11-25,,1112347.7780832972,,3346316.9900028934,63675.63442637206,,20532.373810765515,223849.88488432165,,46084.326975329575,60274.71993314133,39994.10316852166,,,,,,,,,,,11547.469719895369,,,,,,,,,,4924623.281004538
1700956800,2023-11-26,,622424.3322173341,,1992102.8063297411,25138.592527654386,,48585.93490233662,222410.1611346422,,101130.7620461914,42938.69057175689,36208.28906352359,,,,,,,,,,,18324.61471609978,,,,,,,,669.6879995123904,,3109933.871508792
1701043200,2023-11-27,,1072741.0941372514,,3119842.111889136,53728.343996494164,,9971.514407599578,257420.83771114325,,132243.78988320942,30816.371440302795,71356.85652971172,,,,,,,,,,,1190.306525959671,,,,,,,,,,4749311.2265208075
1701129600,2023-11-28,,333091.46086952015,,1167955.8372717246,,,,186243.7748660341,,32962.29852641662,9358.998126632116,14222.62663249801,,,,,,,,,,,775.275605,,,,,,,,,,1744610.2718978256
1701216000,2023-11-29,,734630.2864504654,,3216269.908383905,79181.75619173762,,7048.026500880961,232249.94187216842,,59694.490868826884,39533.72964783832,25317.58649084217,,,,,,,,,,,7526.838756532736,,,,,,,,,,4401452.565163198
1701302400,2023-11-30,,1107914.5145148698,,6193014.605828527,79776.67768089921,,30836.20810581156,612849.775468024,,105502.61140715441,161834.7374361992,56248.84179409829,,,,,,,,,,,15458.989460784891,,,,,,,,3960.3530212406004,,8367397.31471761
1701388800,2023-12-01,,1100453.8722501488,,3660165.7353713093,165058.7930457907,,92849.83849660642,774783.7609929941,,90635.03617519129,46189.44173500181,132560.64891346256,,,,,,,,,,,7777.84707404539,,,,,,,,2747.630740951297,,6073222.604795503
1701475200,2023-12-02,,1146084.6644560767,,4889567.774509737,57007.161284789894,,29283.074821262224,131112.1522740538,,86469.81578931389,79720.4449794961,114790.4927960968,,,,,,,,,,,7268.893436637334,,,,,,,,2346.1973181356425,,6543650.6716656005
1701561600,2023-12-03,,1451250.6810269058,,4481887.568060105,112491.31015040832,,16611.735446465416,356920.56879960455,,52501.55445464785,65439.07662708798,301223.4426892828,,,,,,,,,,,41659.58619296303,,,,,,,,,,6879985.52344747
1701648000,2023-12-04,,1590262.8982061688,,4337772.87355781,93337.56143265263,,6564.618828352093,727850.53262567,,140938.38207030753,126485.65205212723,126097.93956652042,,,,,,,,,,,12178.208251732047,,,,,,,,193.7850524470952,,7161682.451643786
1701734400,2023-12-05,,1783453.591686165,,3718997.689563102,106209.19429188473,,14634.23450763987,563683.9271411223,,143326.16251942667,253961.57529332262,190883.189631926,,,,,,,,,,,23042.24192674419,,,,,,,,1071.782300124608,,6799263.58886146
1701820800,2023-12-06,,1981528.6481296849,,3603798.110417625,55513.28406290037,,4406.802356015713,292561.76389932097,,128038.55286842174,770237.3222850419,99838.65743301559,,,,,,,,,,,16895.294744656396,,,,,,,,,,6952818.436196683
1701907200,2023-12-07,,1882696.0739176595,,4272867.662720097,202108.66853256125,,235.1484224773025,104423.07540260196,,381179.84699518024,218963.29520940018,185912.3659387101,,,,,,,,,,,12876.531034750915,,,,,,,,5923.99346639711,,7267186.661639836
1701993600,2023-12-08,,1201939.056707341,,4985331.586334914,159243.6845399483,,24230.684356068854,3629407.4464614354,,458254.10276683496,506234.55328481673,105622.32250590829,,,,,,,,,,,38056.15830190435,,,,,,,,9988.02883633875,,11118307.62409551
1702080000,2023-12-09,,190186.36484161968,,4414118.060289597,387453.08366025414,,9748.642465418045,366891.018814062,,77991.16456311324,612461.1141833353,165387.46625363256,,,,,,,,,,,24254.639455348784,,,,,,,,53.48133531,,6248545.035861691
1702166400,2023-12-10,,225652.8603903555,,3340620.6596056353,168941.37876563426,,5369.021958014587,356298.9101571331,,142879.16153881824,885857.7522413901,51546.743687090995,,,,,,,,,,,24168.257396270194,,,,,,,,,,5201334.745740342
1702252800,2023-12-11,,1840344.2239385275,,4361659.890384726,167817.14391716415,,,345824.68493076036,,253646.67388382734,1292507.4030729854,206119.21666432498,,,,,,,,,,,65129.00719996165,,,,,,,,2051.434197062127,,8535099.678189341
1702339200,2023-12-12,,1762874.320617439,,4181990.0762722525,194363.22266654065,,,260589.75959690427,,263629.3390185457,1314647.1653038631,128331.03101627575,,,,,,,,,,,21126.312059163825,,,,,,,,3022.5184156146183,,8130573.7449666
1702425600,2023-12-13,,248390.07848053638,,5394761.14104204,152297.64550124682,,,248258.48757807753,,369599.6532537363,991011.22750826,136151.53390931117,,,,,,,,,,,10440.118808028517,,,,,,,,2018.231585519058,161122.2269932413,7714050.344659996
1702512000,2023-12-14,,1780229.7739529521,,3573836.8711784137,130263.07121389282,,,284919.19524857844,,183905.39645156256,818851.1468922836,106504.63139205333,,,,,,,,,,,13434.035865425813,,,,,,,,1827.48214426,87653.11056139956,6981424.714900822
1702598400,2023-12-15,,347627.37051922164,,3444185.3327439413,80688.0023231575,,,337911.98552032025,,394070.4309569843,1495316.8063521483,81345.97293404641,,,,,,,,,,,14148.799191521393,,,,,,,,,16629.87150600266,6211924.572047344
1702684800,2023-12-16,,542142.5793854636,,5218921.806581842,60202.00205606175,,,259526.3713087,,107909.99233266343,1163303.230612817,88927.55469405331,,,,,,,,,,,8594.289257208886,,,,,,,,986.08475982,104584.32444275153,7555098.2354313815
1702771200,2023-12-17,,505371.485158199,,2974266.206205992,82439.03038846867,,,309571.7475308105,,52385.011491742145,850882.2903643853,101877.69857732838,,,,,,,,,,,14498.597548597758,,,,,,,,,508934.69750489155,5400226.764770415
1702857600,2023-12-18,,259434.89571930643,,5417806.552569507,97217.70493057536,,3936.756103735762,333741.91697994154,,234447.25085146527,2150603.101599888,206133.59351157775,,,,,,,,,,,47173.06964021934,,,,,,,,3894.479816530986,232217.2521791147,8986606.573901862
1702944000,2023-12-19,,306310.95569306484,,5154518.4292569,147975.8432279746,,10420.84606977222,666210.9171465933,,114684.75217551403,1290674.9999623073,239219.12444784516,,,,,,,,,,,13686.353456622379,,,,,,,,1030.772090755,234900.68105001934,8179633.674577368
1703030400,2023-12-20,,195956.23217905939,,5663100.496197438,156444.48832201332,,14828.414093284722,245348.27556470918,,24284.73050241508,863238.076007758,183218.6301649599,,,,,,,,,,,19313.089200781247,,,,,,,,,81769.16767497757,7447501.599907396
1703116800,2023-12-21,,227479.10233060247,,6565709.495630277,105521.1216296599,,28157.995594304997,648317.8524932155,,77130.95205203659,1283094.5855226205,214381.7018864905,,,,,,,,,,,23257.523782586308,,,,,,,,697.635,164318.5554550032,9338066.521376796
1703203200,2023-12-22,,227182.92986749858,,6221394.767817926,191889.10301398713,,31266.861023281974,483861.0177908174,,44930.471727004995,1569166.0285278107,215347.5060840472,,,,,,,,,,,27935.53286547599,,,,,,,,2600.186746581676,277864.9382269133,9293439.343691345
1703289600,2023-12-23,,313449.866394431,,4328422.468606429,93038.30391811654,,34907.25370489675,161388.0807718439,,17212.156290838288,1355302.1947189525,180953.83661422686,,,,,,,,,,,23392.90855315394,,,,,,,,,13047.429748418619,6521114.499321309
1703376000,2023-12-24,,289881.321863455,,4496358.305669855,127424.84119723731,,22908.738693895342,209335.25791559686,,47290.67090084757,401780.47656618606,162959.53661213623,,,,,,,,,,,16227.986136567162,,,,,,,,1854.6929736064208,149744.1085309672,5925765.937060351
1703462400,2023-12-25,,421468.33880152495,,5157608.761273978,134688.03216751944,,50466.324265637195,373668.59641843813,,27566.150580517933,660317.0492512577,161012.2829717574,,,,,,,,,,,20913.177215033087,,,,,,,,20593.619942061032,44018.08941546234,7072320.422303188
1703548800,2023-12-26,,380760.96876022965,,5207079.444017621,192972.01849442007,,80633.85421453975,626055.9422071608,,36955.23701204111,882383.8952687732,230937.56491287565,,,,,,,,,,,10340.7364934445,,,,,,,,15017.754370999675,62521.76199158105,7725659.177743685
1703635200,2023-12-27,,378076.4457533177,,7372794.361954464,164802.59276293172,,65424.78681670586,541109.0987816902,,76332.68286306263,1112069.4762971576,395561.4846760415,,,,,,,,,,,10309.33842699257,,,,,,,,4452.350327054992,333068.52397098107,10454001.142630398
1703721600,2023-12-28,,472888.4467834387,,6250125.890878864,118432.01602160613,,97987.0228438444,351798.53063688177,,55891.77783240961,1833778.175353697,356208.6375002281,,,,,,,,,,,6775.638025736842,,,,,,,,2500.7003446489894,266867.95650491765,9813254.79272627
1703808000,2023-12-29,,352623.97046403005,,4579481.814641774,276413.5402695158,,57978.83615342469,264645.26019691944,,78637.24962973874,1565409.1010575087,293013.2395417866,,,,,,,,,,,11456.170624513108,,,,,,,,,164846.74099438044,7644505.923573592
1703894400,2023-12-30,,340202.96133602085,,3844483.539978966,115154.47411743394,,258546.09283302265,229041.1483124179,,147439.62608115847,1506956.5723845873,103671.04122739942,,,,,,,,,,,14374.767268515028,,,,,,,,4105.883990184352,63299.50255265241,6627275.610082359
1703980800,2023-12-31,,220060.78204393247,,5737203.079919196,285046.69950238004,,109168.25290830163,1496927.2038522123,,93553.85875565176,811507.7360980383,133559.22847343332,,,,,,,,,,,3973.2406585775634,,,,,,,,1140.5146424527995,31674.876382543862,8923815.473236721
1704067200,2024-01-01,,272099.0408808048,,3504277.1099202447,141958.4650477212,,51034.660651254366,342031.1585262395,,76658.76087393911,734164.3316907032,197270.0151997255,,,,,,,,,,,4767.141010709516,,,,,,,,1276.6317309149724,72513.55912050574,5398050.874652763
1704153600,2024-01-02,,242455.56215177354,,5280796.837931853,106654.14312486263,,154287.5907595473,400762.6424807532,,166451.45114051196,969605.7841780273,272396.2386329204,,,,,,,,,,,3646.2847608890397,,,,,,,,2364.478041256287,292553.6681036189,7891974.681306012
1704240000,2024-01-03,,277268.9710559236,,4205127.258245282,174973.3116592339,,17800.206456251974,277022.0771245335,,146826.73357762696,968428.8040050786,896045.2839023054,,,,,,,,,,,4137.217607148338,,,,,,,,5978.9011908381735,124702.87056557514,7098311.635389797
1704326400,2024-01-04,,344912.54011398664,,4819560.926511797,174078.1230560654,,47625.26148347412,344770.65225134825,,111983.76363701012,970648.6808438707,1012889.0979453584,,,,,,,,,,,12092.238732325583,,,,,,,,482.66030783047404,22048.05122372067,7861091.996106787
1704412800,2024-01-05,,280837.02673069463,,4912073.735589288,143456.17428943573,,111445.64681664831,247456.38165327505,,97129.60836066882,958284.5806339683,896374.0416442648,,,,,,,,,,,12886.558854228972,,,,,,,,2894.619004386833,48214.9510344905,7711053.324611351
1704499200,2024-01-06,,183267.5815670199,,3975706.679663332,96423.6021309277,,141033.97429659494,213472.2141199013,,37155.901024879495,379755.10342132894,401743.5256716951,,,,,,,,,,,6820.013222946278,,,,,,,,,29847.529175054693,5465226.124293679
1704585600,2024-01-07,,204339.78871941316,,4051251.2970248186,102150.94513326169,,42094.97747937371,457207.7021883476,,206318.16355722485,1073908.6376241979,457863.20702054346,,,,,,,,,,,5001.0566819205615,,,,,,,,,71629.42106867567,6671765.1964977775
1704672000,2024-01-08,,232822.44929565286,,6550128.33163972,267837.95841987,,16831.045488640568,311080.4910912268,,79997.41772068695,1367238.1223576402,731431.9625425155,,,,,,,,,,,15438.245320560734,,,,,,,,590.264,164659.0435385374,9738055.33141505
1704758400,2024-01-09,,254799.12653923762,,4471143.435345547,137674.69709932944,,46219.455984476575,248401.29911283826,,98859.7377703436,1178046.4102839185,779342.4393700575,,,,,,,,,,,2358.1609635754958,,,,,,,,,114609.72838574163,7331454.490855067
1704844800,2024-01-10,,2030909.737097684,,4003166.676646873,131992.2440326171,,59776.52219009639,310037.1134001198,,257937.74135341894,1309366.6156421166,1008236.4167525314,,,,,,,,,,,5349.772150706704,,,,,,,,17317.45660853121,388988.8148322469,9523079.110706942
1704931200,2024-01-11,,3307972.965930027,,5335136.073174018,296026.84044140554,,40552.09440383565,254614.47980377346,,846234.7829275928,2225052.1384797953,1037056.418271865,,,,,,,,,,,3391.286112109361,,,,,,,,49599.48557500644,63122.18932274965,13458758.754442178
1705017600,2024-01-12,,1691957.1896614316,,6153561.417372469,85238.22244563272,,34614.192825197475,247049.66737979802,,278716.3682977315,768217.7098999147,754062.9380447424,,,,,,,,,,,2027.9976207368254,,,,,,,,9672.604625347969,401424.0504881389,10426542.358661141
1705104000,2024-01-13,,1300456.820511254,,5246629.19192953,286571.5435566312,,181058.34544522257,153703.59869697818,,261669.4057532798,829157.4994020371,673058.2600500383,,,,,,,,,,,6991.844401218485,,,,,,,,9602.669116918041,86083.62315014636,9034982.802013252
1705190400,2024-01-14,,2506191.4969271603,,2890697.142146402,127349.54834188995,,156292.21440313803,387063.16486716433,,162879.03710814298,1528480.621953921,701713.1896990864,,,,,,,,,,,5596.738971665081,,,,,,,,3867.1026014076097,39947.092178942476,8510077.349198919
1705276800,2024-01-15,,741065.1077216703,,3654163.3164863875,104402.53356673592,,137227.11782483227,396054.96477131406,,715612.4111791316,1846596.4410510925,480217.9478082953,,,,,,,,,,,7961.621328023246,,,,,,,,4251.463173312013,209155.51943647632,8296708.444347272
